day,campaign_network,adgroup_network,creative_network,cost,network_impressions,network_clicks,installs,iniciou cadastro_events,registro completo sms_events,usuário tem benefício inss_events,usuário é servidor govba_events,usuário é servidor govsp_events,usuário é servidor prefsp_events,usuário é servidor govmt_events,usuário é lead_events,aceitar oferta_events,proposta paga_events,primeira compra_events,primeira compra govba_events,primeira compra govsp_events,primeira compra govmt_events,primeira compra prefsp_events,primeira compra inss_events,recompra_events,all_revenue
2023-08-10,prefsp_geral_fb_app_conversao_cold_and,lista_base-prefsp_106k_0_sp_18-65_auto_serv,story_vid_troco_sr-leal_troco_v2_app_baixe-app_original_c-leg,"0,14",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,govba_geral_fb_app_conversao_cold_and,lista_pm-govba_78k_0_ba_18-65_outo_serv,story_vid_troco_sr-leal_troco_v2_app_baixe-app_trilha_c-leg,"0,14",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,govba_geral_fb_app_conversao_hot_and,engajamento_envolvimento-pageview_0_0_ba_22-65_auto_lead,story_vid_troco_sr-leal_troco_v2_app_baixe-app_trilha_c-leg,"0,14",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,govba_geral_fb_app_conversao_hot_and,engajamento_envolvimento-pageview_0_0_ba_22-65_auto_lead,story_vid_cn_video-adri_possibilidades_v5_app_usar-app_original_s-leg,"0,14",10,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,inss_geral_tk_app_conversao_cold_and,aberto_auto_0_0_br_18-65_auto_inss,story_vid_cn_video-adri_possibilidades_v4_app_usar-app_original_c-leg,"0,14",171,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,inss_geral_tk_app_conversao_cold_and,aberto_auto_0_0_br_18-65_auto_inss,story_vid_cn_video-adri_15-bancos_v3_app_usar-app_original_c-leg,"0,13",79,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,govsp_geral_fb_app_conversao_cold_and,lista_base-govsp-higienizada-tomadores_152k_0_br_18-65_auto_servsp,story_vid_cn_video-adri_40min-cai-na-conta_v2_app_usar-app_original_s-leg,"0,13",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govmt_geral_fb_app_conversao_cold_and,lal_govmt_64k_1_mt_22-64_auto_serv,institucional_flyer_port_hora-e-agora_juros-baixo_v1_app_baixe-app_0_0,"0,12",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,inss_geral_tk_app_conversao_cold_and,aberto_auto_0_0_br_18-65_auto_inss,story_vid_baixe-app_solano_indicacao-capitao-pm_v4_app_compare-taxa_original_c-leg,"0,12",66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,govba_geral_fb_app_conversao_cold_and,engajamento_envolvimento-paginasrelacionadas_0_0_ba_22-65_auto_servba,institucional_flyer_port_hora-e-agora_juros-baixo_v1_app_baixe-app_0_0,"0,12",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,govsp_geral_fb_app_conversao_cold_and,lal_pm-govsp-tomador_42k_2_sp_22-65_auto_servsp,story_vid_troco_sr-leal_troco_v1_app_baixe-app_trilha_c-leg,"0,12",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,govmt_geral_fb_app_conversao_cold_and,aberto_0_0_0_mt_22-65_auto_serv,story_vid_cn_video-adri_possibilidades_v5_app_usar-app_original_s-leg,"0,12",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govmt_geral_fb_app_conversao_cold_and,aberto_0_0_0_mt_22-65_auto_serv,story_vid_baixe-app_bancos-nao-querem_cotacao-de-credito_v1_app_baixe-app_narracao_c-leg,"0,11",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,all_geral_tk_app_conversao_cold_and,lal_servidores-estados_184k_1_sp-ba-mt_22-55_auto_lead,story_vid_baixe-app_bancos-nao-querem_cotacao-de-credito_v1_app_baixe-app_narracao_c-leg,"0,11",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,govsp_geral_fb_app_conversao_cold_and,lal_pm-govsp-tomador_42k_1_sp_22-65_auto_servsp,story_vid_troco_sr-leal_troco_v1_app_baixe-app_trilha_c-leg,"0,11",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,govba_geral_fb_app_conversao_hot_and,engajamento_envolvimento-pageview_0_0_ba_22-65_auto_lead,institucional_carrossel_port_87-servidores_servidor-nao-sabem_v2_app_baixe-app_0_0,"0,11",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,govsp_geral_fb_app_conversao_cold_and,lal_pm-govsp-tomador_42k_1_sp_22-65_auto_servsp,story_vid_troco_sr-leal_troco_v1_app_baixe-app_trilha_c-leg,"0,11",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,prefsp_geral_fb_app_conversao_cold_and,lal_base-govsp-higienizada-tomadores_152k_1_br_18-65_auto_serv,story_vid_troco_sr-leal_troco_v2_app_baixe-app_original_c-leg,"0,11",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govmt_geral_fb_app_conversao_cold_and,aberto_0_0_0_mt_22-65_auto_serv,story_vid_troco_sr-leal_troco_v2_app_baixe-app_original_c-leg,"0,1",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,govmt_geral_fb_app_conversao_cold_and,aberto_0_0_0_mt_22-65_auto_serv,story_vid_troco_sr-leal_troco_v1_app_baixe-app_original_c-leg,"0,1",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,govba_geral_fb_app_conversao_cold_and,engajamento_envolvimento-paginasrelacionadas_0_0_ba_22-65_auto_servba,story_vid_cn_video-adri_menor-taxa_v2_app_usar-app_original_s-leg,"0,1",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,prefsp_geral_fb_app_conversao_cold_and,lal_servidores-prefsp_40k_1_sp_22-64_auto_serv,story_vid_troco_sr-leal_troco_v1_app_baixe-app_original_c-leg,"0,1",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govba_geral_fb_app_conversao_hot_and,engajamento_envolvimento-pageview_0_0_ba_22-65_auto_lead,institucional_carrossel_port_87-servidores_servidor-nao-sabem_v2_app_baixe-app_0_0,"0,09",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govmt_geral_fb_app_conversao_cold_and,lal_govmt_64k_1_mt_22-64_auto_serv,institucional_flyer_port_margem-consi_mais-margem_v2_app_baixe-app_0_0,"0,09",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,inss_geral_tk_app_conversao_cold_and,aberto_auto_0_0_br_18-65_auto_inss,story_vid_cn_video-adri_possibilidades_v4_app_usar-app_original_c-leg,"0,09",56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,govba_geral_fb_app_conversao_cold_and,engajamento_envolvimento-paginasrelacionadas_0_0_ba_22-65_auto_servba,story_vid_cn_video-adri_comparacao_v2_app_usar-app_original_s-leg,"0,09",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,govba_geral_fb_app_conversao_cold_and,lal_base-higienizada-ba_200k_1_ba_22-65_auto_servba,story_vid_cn_video-adri_comparacao_v2_app_usar-app_original_s-leg,"0,09",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,inss_geral_tk_app_conversao_cold_and,aberto_auto_0_0_br_18-65_auto_inss,story_vid_cn_video-adri_15-bancos_v3_app_usar-app_original_c-leg,"0,09",47,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,all_geral_tk_app_conversao_cold_and,lal_servidores-estados_184k_1_sp-ba-mt_22-55_auto_lead,story_vid_baixe-app_bancos-nao-querem_cotacao-de-credito_v1_app_baixe-app_narracao_c-leg,"0,08",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,inss_geral_fb_app_conversao_cold_and,aberto_0_0_0_br_45-65_auto_lead,institucional_vidflyer_cb_margem-tomada_margem-tomada_v4_app_peca-cb_narracao_0,"0,08",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,govmt_geral_fb_app_conversao_cold_and,lal_govmt_64k_1_mt_22-64_auto_serv,story_vid_baixe-app_bancos-nao-querem_cotacao-de-credito_v1_app_baixe-app_narracao_c-leg,"0,08",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,govsp_geral_fb_app_conversao_cold_and,lal_serv-govsp_4k_1_sp_22-65_auto_servsp,story_vid_cn_video-adri_menor-taxa_v2_app_usar-app_original_s-leg,"0,08",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govsp_geral_fb_app_conversao_cold_and,lista_base-govsp-higienizada-tomadores_152k_0_br_18-65_auto_servsp,story_vid_cn_video-adri_40min-cai-na-conta_v2_app_usar-app_original_s-leg,"0,07",6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,inss_geral_fb_app_conversao_hot_and,engajamento_envolvimento-pageview_190k_0_br_21-65_auto_lead,story_vid_cn_video-adri_40min-cai-na-conta_v1_app_usar-app_original_s-leg,"0,07",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,inss_geral_tk_app_conversao_cold_and,aberto_auto_0_0_br_18-65_auto_inss,story_vid_baixe-app_solano_indicacao-capitao-pm_v4_app_compare-taxa_original_c-leg,"0,07",18,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,govsp_geral_fb_app_conversao_cold_and,lal_serv-govsp_4k_1_sp_22-65_auto_servsp,story_vid_cn_video-adri_menor-taxa_v2_app_usar-app_original_s-leg,"0,07",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,govsp_geral_fb_app_conversao_cold_and,lista_pm-govsp-tomador_42k_0_br_18-65_auto_servsp,story_vid_baixe-app_vid-marcela_opcoes-consignado-sem-margem_v1_app_baixe-o-app_original_s-leg,"0,07",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,prefsp_geral_fb_app_conversao_cold_and,lal_servidores-prefsp_40k_1_sp_22-64_auto_serv,story_vid_cn_video-adri_possibilidades_v5_app_usar-app_original_s-leg,"0,07",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govsp_geral_fb_app_conversao_cold_and,lal_pm-govsp-tomador_42k_1_sp_22-65_auto_servsp,institucional_carrossel_port_red-de-parcelas_diminuir-parcelas_v1_app_baixe-o-app_0_0,"0,06",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govsp_geral_fb_app_conversao_cold_and,lal_serv-estadual_0_1_sp_22-65_auto_servsp,story_vid_cn_video-adri_15-bancos_v5_app_usar-app_original_s-leg,"0,06",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,inss_geral_fb_app_conversao_cold_and,aberto_0_0_0_br_45-65_auto_lead,story_vid_cn_video-adri_possibilidades_v3_app_usar-app_original_s-leg,"0,06",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,prefsp_geral_fb_app_conversao_cold_and,lista_base-prefsp_106k_0_sp_18-65_auto_serv,story_vid_troco_sr-leal_troco_v2_app_baixe-app_original_c-leg,"0,06",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,all_geral_tk_app_conversao_cold_and,lal_servidores-estados_184k_1_sp-ba-mt_22-55_auto_lead,story_vid_baixe-app_bancos-nao-querem_cotacao-de-credito_v1_app_baixe-app_narracao_c-leg,"0,06",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,govba_geral_fb_app_conversao_hot_and,engajamento_envolvimento-pageview_0_0_ba_22-65_auto_lead,story_vid_cn_video-adri_comparacao_v5_app_usar-app_original_s-leg,"0,06",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,prefsp_geral_fb_app_conversao_cold_and,lista_base-prefsp_106k_0_sp_18-65_auto_serv,story_vid_troco_sr-leal_troco_v1_app_baixe-app_original_c-leg,"0,06",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,govmt_geral_fb_app_conversao_cold_and,lal_pm-govmt_2k_1_br_18-65_auto_serv,story_vid_troco_sr-leal_troco_v1_app_baixe-app_original_c-leg,"0,06",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govsp_geral_fb_app_conversao_cold_and,lal_serv-estadual_0_1_sp_22-65_auto_servsp,story_vid_cn_video-adri_40min-cai-na-conta_v2_app_usar-app_original_s-leg,"0,05",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,govba_geral_fb_app_conversao_cold_and,lal_usuario-e-servidor-180d_0_0_ba_18-65_auto_serv,story_vid_troco_sr-leal_troco_v2_app_baixe-app_trilha_c-leg,"0,05",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,prefsp_geral_fb_app_conversao_cold_and,lal_base-govsp-higienizada-tomadores_152k_1_br_18-65_auto_serv,story_vid_cn_video-adri_possibilidades_v5_app_usar-app_original_s-leg,"0,05",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,govsp_geral_fb_app_conversao_cold_and,lista_pm-govsp-tomador_42k_0_br_18-65_auto_servsp,story_vid_cn_video-adri_comparacao_v2_app_usar-app_original_s-leg,"0,05",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,inss_geral_fb_app_conversao_hot_and,engajamento_envolvimento-pageview_190k_0_br_21-65_auto_lead,story_vid_cn_video-adri_40min-cai-na-conta_v1_app_usar-app_original_s-leg,"0,05",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,govba_geral_fb_app_conversao_hot_and,engajamento_envolvimento-pageview_0_0_ba_22-65_auto_lead,story_vid_cn_video-adri_comparacao_v5_app_usar-app_original_s-leg,"0,05",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,govmt_geral_fb_app_conversao_cold_and,aberto_0_0_0_mt_22-65_auto_serv,story_vid_troco_sr-leal_troco_v2_app_baixe-app_original_c-leg,"0,05",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,prefsp_geral_fb_app_conversao_cold_and,lal_base-govsp-higienizada-tomadores_152k_1_br_18-65_auto_serv,story_vid_troco_sr-leal_troco_v1_app_baixe-app_original_c-leg,"0,05",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govmt_geral_fb_app_conversao_cold_and,lal_govmt_64k_1_mt_22-64_auto_serv,story_vid_baixe-app_bancos-nao-querem_cotacao-de-credito_v1_app_baixe-app_narracao_c-leg,"0,04",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govmt_geral_fb_app_conversao_cold_and,lista_govmt_64k_0_br_18-65_auto_serv,institucional_flyer_port_margem-consi_mais-margem_v2_app_baixe-app_0_0,"0,04",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govsp_geral_fb_app_conversao_cold_and,lal_pm-govsp-tomador_42k_1_sp_22-65_auto_servsp,story_vid_baixe-app_vid-marcela_opcoes-consignado-sem-margem_v1_app_baixe-o-app_original_s-leg,"0,04",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,prefsp_geral_fb_app_conversao_cold_and,lal_servidores-prefsp_40k_1_sp_22-64_auto_serv,institucional_carrossel_port_87-servidores_servidor-nao-sabem_v2_app_baixe-app_0_0,"0,04",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,inss_geral_tk_app_conversao_cold_and,aberto_auto_0_0_br_18-65_auto_inss,story_vid_baixe-app_bancos-nao-querem_cotacao-de-credito_v1_app_baixe-app_narracao_c-leg,"0,04",77,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,inss_geral_tk_app_conversao_cold_and,aberto_auto_0_0_br_18-65_auto_inss,story_vid_cn_video-adri_15-bancos_v3_app_usar-app_original_c-leg,"0,04",17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,prefsp_geral_fb_app_conversao_cold_and,lal_servidores-prefsp_40k_1_sp_22-64_auto_serv,story_vid_cn_video-adri_possibilidades_v5_app_usar-app_original_s-leg,"0,04",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,all_geral_tk_app_conversao_cold_and,lal_servidor-estadual_3k_1_sp-ba-mt_18-55_auto_lead,story_vid_baixe-app_bancos-nao-querem_cotacao-de-credito_v1_app_baixe-app_narracao_c-leg,"0,04",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,govmt_geral_fb_app_conversao_cold_and,aberto_0_0_0_mt_22-65_auto_serv,story_vid_troco_sr-leal_troco_v2_app_baixe-app_original_c-leg,"0,04",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,govsp_geral_fb_app_conversao_cold_and,lal_serv-estadual_0_1_sp_22-65_auto_servsp,story_vid_baixe-app_vid-marcela_opcoes-consignado-sem-margem_v1_app_baixe-o-app_original_s-leg,"0,04",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,inss_geral_tk_app_conversao_cold_and,aberto_auto_0_0_br_18-65_auto_inss,story_vid_troco_sr-leal_troco_v1_app_baixe-app_trilha_c-leg,"0,04",165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,govmt_geral_fb_app_conversao_cold_and,aberto_0_0_0_mt_22-65_auto_serv,story_vid_cn_video-adri_possibilidades_v5_app_usar-app_original_s-leg,"0,04",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,govmt_geral_fb_app_conversao_cold_and,lista_govmt_64k_0_br_18-65_auto_serv,story_vid_troco_sr-leal_troco_v2_app_baixe-app_original_c-leg,"0,04",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,govsp_geral_fb_app_conversao_cold_and,lal_pm-govsp-tomador_42k_1_sp_22-65_auto_servsp,story_vid_troco_sr-leal_troco_v1_app_baixe-app_trilha_c-leg,"0,04",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,prefsp_geral_fb_app_conversao_cold_and,lista_base-prefsp_106k_0_sp_18-65_auto_serv,story_vid_troco_sr-leal_troco_v1_app_baixe-app_original_c-leg,"0,04",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govmt_geral_fb_app_conversao_cold_and,aberto_0_0_0_mt_22-65_auto_serv,story_vid_cn_video-adri_possibilidades_v5_app_usar-app_original_s-leg,"0,03",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govsp_geral_fb_app_conversao_cold_and,lal_base-govsp_200k_1_sp_22-64_auto_servsp,story_vid_cn_video-adri_possibilidades_v5_app_usar-app_original_s-leg,"0,03",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govsp_geral_fb_app_conversao_cold_and,lal_serv-govsp_4k_1_sp_22-65_auto_servsp,story_vid_cn_video-adri_comparacao_v2_app_usar-app_original_s-leg,"0,03",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govsp_geral_fb_app_conversao_cold_and,lista_pm-govsp-tomador_42k_0_br_18-65_auto_servsp,story_vid_baixe-app_vid-marcela_opcoes-consignado-sem-margem_v1_app_baixe-o-app_original_s-leg,"0,03",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,prefsp_geral_fb_app_conversao_cold_and,lal_base-govsp-higienizada-tomadores_152k_1_br_18-65_auto_serv,story_vid_cn_video-adri_comparacao_v5_app_usar-app_original_s-leg,"0,03",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,prefsp_geral_fb_app_conversao_cold_and,lista_base-prefsp_106k_0_sp_18-65_auto_serv,story_vid_cn_video-adri_15-bancos_v5_app_usar-app_original_s-leg,"0,03",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,govmt_geral_fb_app_conversao_cold_and,lista_govmt_64k_0_br_18-65_auto_serv,story_vid_troco_sr-leal_troco_v2_app_baixe-app_original_c-leg,"0,03",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,inss_geral_fb_app_conversao_cold_and,aberto_0_0_0_br_45-65_auto_lead,story_vid_cn_video-adri_possibilidades_v3_app_usar-app_original_s-leg,"0,03",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,govsp_geral_fb_app_conversao_cold_and,lal_pm-govsp-tomador_42k_1_sp_22-65_auto_servsp,institucional_carrossel_port_red-de-parcelas_diminuir-parcelas_v1_app_baixe-o-app_0_0,"0,03",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,govba_geral_fb_app_conversao_hot_and,engajamento_envolvimento-pageview_0_0_ba_22-65_auto_lead,story_vid_cn_video-adri_possibilidades_v5_app_usar-app_original_s-leg,"0,03",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,govmt_geral_fb_app_conversao_cold_and,lal_govmt_64k_1_mt_22-64_auto_serv,story_vid_troco_sr-leal_troco_v1_app_baixe-app_original_c-leg,"0,03",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,govsp_geral_fb_app_conversao_cold_and,lal_pm-govsp-tomador_42k_2_sp_22-65_auto_servsp,story_vid_troco_sr-leal_troco_v1_app_baixe-app_trilha_c-leg,"0,03",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,govsp_geral_fb_app_conversao_cold_and,lal_serv-estadual_0_1_sp_22-65_auto_servsp,story_vid_baixe-app_vid-marcela_opcoes-consignado-sem-margem_v1_app_baixe-o-app_original_s-leg,"0,03",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,govsp_geral_fb_app_conversao_cold_and,lista_pm-govsp-tomador_42k_0_br_18-65_auto_servsp,story_vid_cn_video-adri_comparacao_v2_app_usar-app_original_s-leg,"0,03",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-13,prefsp_geral_fb_app_conversao_cold_and,lista_base-prefsp_106k_0_sp_18-65_auto_servsp,story_vid_cn_video-adri_15-bancos_v5_app_usar-app_original_s-leg,"0,03",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,govsp_geral_fb_app_conversao_cold_and,lista_base-govsp-higienizada-tomadores_152k_0_br_18-65_auto_servsp,story_vid_cn_video-adri_15-bancos_v5_app_usar-app_original_s-leg,"0,02",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-10,prefsp_geral_fb_app_conversao_cold_and,lal_base-govsp-higienizada-tomadores_152k_1_br_18-65_auto_serv,institucional_flyer_port_margem-consi_mais-margem_v2_app_baixe-app_0_0,"0,02",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,all_geral_tk_app_conversao_cold_and,lal_servidor-estadual_3k_1_sp-ba-mt_18-55_auto_lead,story_vid_baixe-app_bancos-nao-querem_cotacao-de-credito_v1_app_baixe-app_narracao_c-leg,"0,02",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,govsp_geral_fb_app_conversao_cold_and,lista_pm-govsp-tomador_42k_0_br_18-65_auto_servsp,story_vid_cn_video-adri_menor-taxa_v2_app_usar-app_original_s-leg,"0,02",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-11,inss_geral_fb_app_conversao_cold_and,aberto_0_0_0_br_45-65_auto_lead,institucional_vidflyer_cb_margem-tomada_margem-tomada_v4_app_peca-cb_narracao_0,"0,02",1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,govba_geral_fb_app_conversao_cold_and,lal_base-higienizada-ba_200k_1_ba_22-65_auto_servba,story_vid_cn_video-adri_40min-cai-na-conta_v2_app_usar-app_original_s-leg,"0,02",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,govba_geral_fb_app_conversao_cold_and,lista_pm-govba_78k_0_ba_18-65_outo_serv,story_vid_cn_video-adri_15-bancos_v4_app_usar-app_original_s-leg,"0,02",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,govmt_geral_fb_app_conversao_cold_and,lal_govmt_64k_1_mt_22-64_auto_serv,story_vid_troco_sr-leal_troco_v1_app_baixe-app_original_c-leg,"0,02",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
2023-08-12,inss_geral_tk_app_conversao_cold_and,aberto_auto_0_0_br_18-65_auto_inss,story_vid_baixe-app_bancos-nao-querem_cotacao-de-credito_v1_app_baixe-app_narracao_c-leg,"0,02",78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,0"
